"TABLE_SCHEMA","TABLE_NAME","COLUMN_NAME","COLUMN_TYPE","DATA_TYPE","IS_NULLABLE","COLUMN_KEY"
"world","serverside_spell","StancesNot","bigint unsigned","bigint","NO",""
"world","serverside_spell","Targets","int unsigned","int","NO",""
"world","serverside_spell","TargetCreatureType","int unsigned","int","NO",""
"world","serverside_spell","RequiresSpellFocus","int unsigned","int","NO",""
"world","serverside_spell","FacingCasterFlags","int unsigned","int","NO",""
"world","serverside_spell","CasterAuraState","int unsigned","int","NO",""
"world","serverside_spell","TargetAuraState","int unsigned","int","NO",""
"world","serverside_spell","ExcludeCasterAuraState","int unsigned","int","NO",""
"world","serverside_spell","ExcludeTargetAuraState","int unsigned","int","NO",""
"world","serverside_spell","CasterAuraSpell","int unsigned","int","NO",""
"world","serverside_spell","TargetAuraSpell","int unsigned","int","NO",""
"world","serverside_spell","ExcludeCasterAuraSpell","int unsigned","int","NO",""
"world","serverside_spell","ExcludeTargetAuraSpell","int unsigned","int","NO",""
"world","serverside_spell","CasterAuraType","int","int","NO",""
"world","serverside_spell","TargetAuraType","int","int","NO",""
"world","serverside_spell","ExcludeCasterAuraType","int","int","NO",""
"world","serverside_spell","ExcludeTargetAuraType","int","int","NO",""
"world","serverside_spell","CastingTimeIndex","int unsigned","int","NO",""
"world","serverside_spell","RecoveryTime","int unsigned","int","NO",""
"world","serverside_spell","CategoryRecoveryTime","int unsigned","int","NO",""
"world","serverside_spell","StartRecoveryCategory","int unsigned","int","NO",""
"world","serverside_spell","StartRecoveryTime","int unsigned","int","NO",""
"world","serverside_spell","InterruptFlags","int unsigned","int","NO",""
"world","serverside_spell","AuraInterruptFlags1","int unsigned","int","NO",""
"world","serverside_spell","AuraInterruptFlags2","int unsigned","int","NO",""
"world","serverside_spell","ChannelInterruptFlags1","int unsigned","int","NO",""
"world","serverside_spell","ChannelInterruptFlags2","int unsigned","int","NO",""
"world","serverside_spell","ProcFlags","int unsigned","int","NO",""
"world","serverside_spell","ProcFlags2","int unsigned","int","NO",""
"world","serverside_spell","ProcChance","int unsigned","int","NO",""
"world","serverside_spell","ProcCharges","int unsigned","int","NO",""
"world","serverside_spell","ProcCooldown","int unsigned","int","NO",""
"world","serverside_spell","ProcBasePPM","float","float","NO",""
"world","serverside_spell","MaxLevel","int unsigned","int","NO",""
"world","serverside_spell","BaseLevel","int unsigned","int","NO",""
"world","serverside_spell","SpellLevel","int unsigned","int","NO",""
"world","serverside_spell","DurationIndex","int unsigned","int","NO",""
"world","serverside_spell","RangeIndex","int unsigned","int","NO",""
"world","serverside_spell","Speed","float","float","NO",""
"world","serverside_spell","LaunchDelay","float","float","NO",""
"world","serverside_spell","StackAmount","int unsigned","int","NO",""
"world","serverside_spell","EquippedItemClass","int","int","NO",""
"world","serverside_spell","EquippedItemSubClassMask","int","int","NO",""
"world","serverside_spell","EquippedItemInventoryTypeMask","int","int","NO",""
"world","serverside_spell","ContentTuningId","int unsigned","int","NO",""
"world","serverside_spell","SpellName","varchar(100)","varchar","YES",""
"world","serverside_spell","ConeAngle","float","float","NO",""
"world","serverside_spell","ConeWidth","float","float","NO",""
"world","serverside_spell","MaxTargetLevel","int unsigned","int","NO",""
"world","serverside_spell","MaxAffectedTargets","int unsigned","int","NO",""
"world","serverside_spell","SpellFamilyName","int unsigned","int","NO",""
"world","serverside_spell","SpellFamilyFlags1","int unsigned","int","NO",""
"world","serverside_spell","SpellFamilyFlags2","int unsigned","int","NO",""
"world","serverside_spell","SpellFamilyFlags3","int unsigned","int","NO",""
"world","serverside_spell","SpellFamilyFlags4","int unsigned","int","NO",""
"world","serverside_spell","DmgClass","int unsigned","int","NO",""
"world","serverside_spell","PreventionType","int unsigned","int","NO",""
"world","serverside_spell","AreaGroupId","int","int","NO",""
"world","serverside_spell","SchoolMask","int unsigned","int","NO",""
"world","serverside_spell","ChargeCategoryId","int unsigned","int","NO",""
"world","serverside_spell_effect","SpellID","int unsigned","int","NO","PRI"
"world","serverside_spell_effect","EffectIndex","int","int","NO","PRI"
"world","serverside_spell_effect","DifficultyID","int","int","NO","PRI"
"world","serverside_spell_effect","Effect","int","int","NO",""
"world","serverside_spell_effect","EffectAura","smallint","smallint","NO",""
"world","serverside_spell_effect","EffectAmplitude","float","float","NO",""
"world","serverside_spell_effect","EffectAttributes","int","int","NO",""
"world","serverside_spell_effect","EffectAuraPeriod","int","int","NO",""
"world","serverside_spell_effect","EffectBonusCoefficient","float","float","NO",""
"world","serverside_spell_effect","EffectChainAmplitude","float","float","NO",""
"world","serverside_spell_effect","EffectChainTargets","int","int","NO",""
"world","serverside_spell_effect","EffectItemType","int","int","NO",""
"world","serverside_spell_effect","EffectMechanic","int","int","NO",""
"world","serverside_spell_effect","EffectPointsPerResource","float","float","NO",""
"world","serverside_spell_effect","EffectPosFacing","float","float","NO",""
"world","serverside_spell_effect","EffectRealPointsPerLevel","float","float","NO",""
"world","serverside_spell_effect","EffectTriggerSpell","int","int","NO",""
"world","serverside_spell_effect","BonusCoefficientFromAP","float","float","NO",""
"world","serverside_spell_effect","PvpMultiplier","float","float","NO",""
"world","serverside_spell_effect","Coefficient","float","float","NO",""
"world","serverside_spell_effect","Variance","float","float","NO",""
"world","serverside_spell_effect","ResourceCoefficient","float","float","NO",""
"world","serverside_spell_effect","GroupSizeBasePointsCoefficient","float","float","NO",""
"world","serverside_spell_effect","EffectBasePoints","float","float","NO",""
"world","serverside_spell_effect","EffectMiscValue1","int","int","NO",""
"world","serverside_spell_effect","EffectMiscValue2","int","int","NO",""
"world","serverside_spell_effect","EffectRadiusIndex1","int unsigned","int","NO",""
"world","serverside_spell_effect","EffectRadiusIndex2","int unsigned","int","NO",""
"world","serverside_spell_effect","EffectSpellClassMask1","int","int","NO",""
"world","serverside_spell_effect","EffectSpellClassMask2","int","int","NO",""
"world","serverside_spell_effect","EffectSpellClassMask3","int","int","NO",""
"world","serverside_spell_effect","EffectSpellClassMask4","int","int","NO",""
"world","serverside_spell_effect","ImplicitTarget1","smallint","smallint","NO",""
"world","serverside_spell_effect","ImplicitTarget2","smallint","smallint","NO",""
"world","skill_discovery_template","spellId","int unsigned","int","NO","PRI"
"world","skill_discovery_template","reqSpell","int unsigned","int","NO","PRI"
"world","skill_discovery_template","reqSkillValue","smallint unsigned","smallint","NO",""
"world","skill_discovery_template","chance","float","float","NO",""
"world","skill_extra_item_template","spellId","int unsigned","int","NO","PRI"
"world","skill_extra_item_template","requiredSpecialization","int unsigned","int","NO",""
"world","skill_extra_item_template","additionalCreateChance","float","float","NO",""
"world","skill_extra_item_template","additionalMaxNum","tinyint unsigned","tinyint","NO",""
"world","skill_fishing_base_level","entry","int unsigned","int","NO","PRI"
"world","skill_fishing_base_level","skill","smallint","smallint","NO",""
"world","skill_perfect_item_template","spellId","int unsigned","int","NO","PRI"
"world","skill_perfect_item_template","requiredSpecialization","int unsigned","int","NO",""
"world","skill_perfect_item_template","perfectCreateChance","float","float","NO",""
"world","skill_perfect_item_template","perfectItemType","int unsigned","int","NO",""
"world","skill_tiers","ID","int unsigned","int","NO","PRI"
"world","skill_tiers","Value1","int unsigned","int","NO",""
"world","skill_tiers","Value2","int unsigned","int","NO",""
"world","skill_tiers","Value3","int unsigned","int","NO",""
"world","skill_tiers","Value4","int unsigned","int","NO",""
"world","skill_tiers","Value5","int unsigned","int","NO",""
"world","skill_tiers","Value6","int unsigned","int","NO",""
"world","skill_tiers","Value7","int unsigned","int","NO",""
"world","skill_tiers","Value8","int unsigned","int","NO",""
"world","skill_tiers","Value9","int unsigned","int","NO",""
"world","skill_tiers","Value10","int unsigned","int","NO",""
"world","skill_tiers","Value11","int unsigned","int","NO",""
"world","skill_tiers","Value12","int unsigned","int","NO",""
"world","skill_tiers","Value13","int unsigned","int","NO",""
"world","skill_tiers","Value14","int unsigned","int","NO",""
"world","skill_tiers","Value15","int unsigned","int","NO",""
"world","skill_tiers","Value16","int unsigned","int","NO",""
"world","skinning_loot_template","Entry","int unsigned","int","NO","PRI"
"world","skinning_loot_template","Item","int unsigned","int","NO","PRI"
"world","skinning_loot_template","Reference","int unsigned","int","NO",""
"world","skinning_loot_template","Chance","float","float","NO",""
"world","skinning_loot_template","QuestRequired","tinyint(1)","tinyint","NO",""
"world","skinning_loot_template","LootMode","smallint unsigned","smallint","NO",""
"world","skinning_loot_template","GroupId","tinyint unsigned","tinyint","NO",""
"world","skinning_loot_template","MinCount","tinyint unsigned","tinyint","NO",""
"world","skinning_loot_template","MaxCount","tinyint unsigned","tinyint","NO",""
"world","skinning_loot_template","Comment","varchar(255)","varchar","YES",""
"world","smart_scripts","entryorguid","bigint","bigint","NO","PRI"
"world","smart_scripts","source_type","tinyint unsigned","tinyint","NO","PRI"
"world","smart_scripts","id","smallint unsigned","smallint","NO","PRI"
"world","smart_scripts","link","smallint unsigned","smallint","NO","PRI"
"world","smart_scripts","Difficulties","varchar(100)","varchar","NO",""
"world","smart_scripts","event_type","tinyint unsigned","tinyint","NO",""
"world","smart_scripts","event_phase_mask","smallint unsigned","smallint","NO",""
"world","smart_scripts","event_chance","tinyint unsigned","tinyint","NO",""
"world","smart_scripts","event_flags","smallint unsigned","smallint","NO",""
"world","smart_scripts","event_param1","int unsigned","int","NO",""
"world","smart_scripts","event_param2","int unsigned","int","NO",""
"world","smart_scripts","event_param3","int unsigned","int","NO",""
"world","smart_scripts","event_param4","int unsigned","int","NO",""
"world","smart_scripts","event_param5","int unsigned","int","NO",""
"world","smart_scripts","event_param_string","varchar(255)","varchar","NO",""
"world","smart_scripts","action_type","tinyint unsigned","tinyint","NO",""
"world","smart_scripts","action_param1","int unsigned","int","NO",""
"world","smart_scripts","action_param2","int unsigned","int","NO",""
"world","smart_scripts","action_param3","int unsigned","int","NO",""
"world","smart_scripts","action_param4","int unsigned","int","NO",""
"world","smart_scripts","action_param5","int unsigned","int","NO",""
"world","smart_scripts","action_param6","int unsigned","int","NO",""
"world","smart_scripts","action_param7","int unsigned","int","NO",""
"world","smart_scripts","target_type","tinyint unsigned","tinyint","NO",""
"world","smart_scripts","target_param1","int unsigned","int","NO",""
"world","smart_scripts","target_param2","int unsigned","int","NO",""
"world","smart_scripts","target_param3","int unsigned","int","NO",""
"world","smart_scripts","target_param4","int unsigned","int","NO",""
"world","smart_scripts","target_x","float","float","NO",""
